population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,164,Nepal,3,Both,26,70+ years,294,All causes,2,Percent,2023,1,1,1
1,All Population,1,Deaths,164,Nepal,1,Male,26,70+ years,294,All causes,3,Rate,2023,5864.644777,6870.45614,5005.3264
1,All Population,1,Deaths,164,Nepal,2,Female,26,70+ years,294,All causes,3,Rate,2023,5423.828712,6272.885106,4647.615849
1,All Population,1,Deaths,164,Nepal,3,Both,26,70+ years,294,All causes,3,Rate,2023,5636.202262,6277.430673,5052.631344
1,All Population,1,Deaths,164,Nepal,1,Male,9,20-24 years,493,Ischemic heart disease,1,Number,2023,75.79535811,131.5285677,36.93720869
1,All Population,1,Deaths,164,Nepal,2,Female,9,20-24 years,493,Ischemic heart disease,1,Number,2023,57.05917135,96.06736537,25.98815999
1,All Population,1,Deaths,164,Nepal,3,Both,9,20-24 years,493,Ischemic heart disease,1,Number,2023,132.8545295,203.8166784,86.05562844
1,All Population,1,Deaths,164,Nepal,1,Male,9,20-24 years,493,Ischemic heart disease,2,Percent,2023,0.034065301,0.056081904,0.019294005
1,All Population,1,Deaths,164,Nepal,2,Female,9,20-24 years,493,Ischemic heart disease,2,Percent,2023,0.033079867,0.052458324,0.016783841
1,All Population,1,Deaths,164,Nepal,3,Both,9,20-24 years,493,Ischemic heart disease,2,Percent,2023,0.033699287,0.048217838,0.022442882
1,All Population,1,Deaths,164,Nepal,1,Male,9,20-24 years,493,Ischemic heart disease,3,Rate,2023,5.490629429,9.527953197,2.675738068
1,All Population,1,Deaths,164,Nepal,2,Female,9,20-24 years,493,Ischemic heart disease,3,Rate,2023,3.787154727,6.376222581,1.724896815
1,All Population,1,Deaths,164,Nepal,3,Both,9,20-24 years,493,Ischemic heart disease,3,Rate,2023,4.601660969,7.059565509,2.980694961
1,All Population,1,Deaths,164,Nepal,1,Male,10,25-29 years,493,Ischemic heart disease,1,Number,2023,148.1162864,237.6955413,80.38366266
1,All Population,1,Deaths,164,Nepal,2,Female,10,25-29 years,493,Ischemic heart disease,1,Number,2023,59.10708141,108.3455788,27.79647504
1,All Population,1,Deaths,164,Nepal,3,Both,10,25-29 years,493,Ischemic heart disease,1,Number,2023,207.2233678,295.7109169,130.9750172
1,All Population,1,Deaths,164,Nepal,1,Male,10,25-29 years,493,Ischemic heart disease,2,Percent,2023,0.061464707,0.097173502,0.036259156
1,All Population,1,Deaths,164,Nepal,2,Female,10,25-29 years,493,Ischemic heart disease,2,Percent,2023,0.036400925,0.059029769,0.019244253
1,All Population,1,Deaths,164,Nepal,3,Both,10,25-29 years,493,Ischemic heart disease,2,Percent,2023,0.05134581,0.074266497,0.03440419
1,All Population,1,Deaths,164,Nepal,1,Male,10,25-29 years,493,Ischemic heart disease,3,Rate,2023,12.00256388,19.26159498,6.513868728
1,All Population,1,Deaths,164,Nepal,2,Female,10,25-29 years,493,Ischemic heart disease,3,Rate,2023,4.128220704,7.567189091,1.941391472
1,All Population,1,Deaths,164,Nepal,3,Both,10,25-29 years,493,Ischemic heart disease,3,Rate,2023,7.773345008,11.09268228,4.913123489
1,All Population,1,Deaths,164,Nepal,1,Male,11,30-34 years,493,Ischemic heart disease,1,Number,2023,218.9528402,342.543758,133.5200681
1,All Population,1,Deaths,164,Nepal,2,Female,11,30-34 years,493,Ischemic heart disease,1,Number,2023,93.08380571,147.0496864,47.52389311
1,All Population,1,Deaths,164,Nepal,3,Both,11,30-34 years,493,Ischemic heart disease,1,Number,2023,312.0366459,451.9427268,204.333164
1,All Population,1,Deaths,164,Nepal,1,Male,11,30-34 years,493,Ischemic heart disease,2,Percent,2023,0.092740917,0.136994736,0.05948482
1,All Population,1,Deaths,164,Nepal,2,Female,11,30-34 years,493,Ischemic heart disease,2,Percent,2023,0.059843447,0.090860156,0.032109929
1,All Population,1,Deaths,164,Nepal,3,Both,11,30-34 years,493,Ischemic heart disease,2,Percent,2023,0.079579536,0.109788249,0.055342114
1,All Population,1,Deaths,164,Nepal,1,Male,11,30-34 years,493,Ischemic heart disease,3,Rate,2023,19.91612139,31.15804781,12.14508969
1,All Population,1,Deaths,164,Nepal,2,Female,11,30-34 years,493,Ischemic heart disease,3,Rate,2023,7.257806299,11.46556194,3.705469584
1,All Population,1,Deaths,164,Nepal,3,Both,11,30-34 years,493,Ischemic heart disease,3,Rate,2023,13.10027833,18.97397498,8.578547925
1,All Population,1,Deaths,164,Nepal,1,Male,12,35-39 years,493,Ischemic heart disease,1,Number,2023,344.2102322,535.128425,203.2089755
1,All Population,1,Deaths,164,Nepal,2,Female,12,35-39 years,493,Ischemic heart disease,1,Number,2023,112.3973224,185.51814,54.43425913
1,All Population,1,Deaths,164,Nepal,3,Both,12,35-39 years,493,Ischemic heart disease,1,Number,2023,456.6075546,664.8322391,301.970703
1,All Population,1,Deaths,164,Nepal,1,Male,12,35-39 years,493,Ischemic heart disease,2,Percent,2023,0.109563129,0.157709295,0.070492526
1,All Population,1,Deaths,164,Nepal,2,Female,12,35-39 years,493,Ischemic heart disease,2,Percent,2023,0.061199331,0.093818737,0.032824847
1,All Population,1,Deaths,164,Nepal,3,Both,12,35-39 years,493,Ischemic heart disease,2,Percent,2023,0.091745827,0.125668107,0.065938703
1,All Population,1,Deaths,164,Nepal,1,Male,12,35-39 years,493,Ischemic heart disease,3,Rate,2023,34.11373143,53.03510955,20.13948386
1,All Population,1,Deaths,164,Nepal,2,Female,12,35-39 years,493,Ischemic heart disease,3,Rate,2023,9.705599991,16.01964193,4.700442447
1,All Population,1,Deaths,164,Nepal,3,Both,12,35-39 years,493,Ischemic heart disease,3,Rate,2023,21.07022807,30.67878919,13.93448602
1,All Population,1,Deaths,164,Nepal,1,Male,13,40-44 years,493,Ischemic heart disease,1,Number,2023,538.8398822,809.7184234,334.1925585
1,All Population,1,Deaths,164,Nepal,2,Female,13,40-44 years,493,Ischemic heart disease,1,Number,2023,134.7414223,227.1685276,64.40671781
1,All Population,1,Deaths,164,Nepal,3,Both,13,40-44 years,493,Ischemic heart disease,1,Number,2023,673.5813045,947.3548196,466.2186069
1,All Population,1,Deaths,164,Nepal,1,Male,13,40-44 years,493,Ischemic heart disease,2,Percent,2023,0.146668314,0.202698544,0.100251991
1,All Population,1,Deaths,164,Nepal,2,Female,13,40-44 years,493,Ischemic heart disease,2,Percent,2023,0.071880658,0.109104796,0.040934502
1,All Population,1,Deaths,164,Nepal,3,Both,13,40-44 years,493,Ischemic heart disease,2,Percent,2023,0.121421252,0.161087496,0.088636729
1,All Population,1,Deaths,164,Nepal,1,Male,13,40-44 years,493,Ischemic heart disease,3,Rate,2023,59.97510817,90.12501049,37.19701438
1,All Population,1,Deaths,164,Nepal,2,Female,13,40-44 years,493,Ischemic heart disease,3,Rate,2023,13.43726944,22.65468675,6.423046502
1,All Population,1,Deaths,164,Nepal,3,Both,13,40-44 years,493,Ischemic heart disease,3,Rate,2023,35.42958302,49.82974736,24.52254943
1,All Population,1,Deaths,164,Nepal,1,Male,14,45-49 years,493,Ischemic heart disease,1,Number,2023,683.9801648,1013.942806,438.6263403
1,All Population,1,Deaths,164,Nepal,2,Female,14,45-49 years,493,Ischemic heart disease,1,Number,2023,220.8225697,369.6130179,120.2892709
1,All Population,1,Deaths,164,Nepal,3,Both,14,45-49 years,493,Ischemic heart disease,1,Number,2023,904.8027345,1288.146406,661.3951966
1,All Population,1,Deaths,164,Nepal,1,Male,14,45-49 years,493,Ischemic heart disease,2,Percent,2023,0.166878277,0.223947026,0.117148413
1,All Population,1,Deaths,164,Nepal,2,Female,14,45-49 years,493,Ischemic heart disease,2,Percent,2023,0.086215532,0.126582023,0.04910791
1,All Population,1,Deaths,164,Nepal,3,Both,14,45-49 years,493,Ischemic heart disease,2,Percent,2023,0.135620398,0.175532394,0.10410596
1,All Population,1,Deaths,164,Nepal,1,Male,14,45-49 years,493,Ischemic heart disease,3,Rate,2023,87.93997769,130.363587,56.39460405
1,All Population,1,Deaths,164,Nepal,2,Female,14,45-49 years,493,Ischemic heart disease,3,Rate,2023,26.19432857,43.84409098,14.26890689
1,All Population,1,Deaths,164,Nepal,3,Both,14,45-49 years,493,Ischemic heart disease,3,Rate,2023,55.82454222,79.47608987,40.80677773
1,All Population,1,Deaths,164,Nepal,1,Male,15,50-54 years,493,Ischemic heart disease,1,Number,2023,1011.35434,1432.236331,645.051037
1,All Population,1,Deaths,164,Nepal,2,Female,15,50-54 years,493,Ischemic heart disease,1,Number,2023,384.0040377,650.7899458,217.7891015
1,All Population,1,Deaths,164,Nepal,3,Both,15,50-54 years,493,Ischemic heart disease,1,Number,2023,1395.358377,1839.396484,999.086376
1,All Population,1,Deaths,164,Nepal,1,Male,15,50-54 years,493,Ischemic heart disease,2,Percent,2023,0.191755365,0.24919202,0.142283126
1,All Population,1,Deaths,164,Nepal,2,Female,15,50-54 years,493,Ischemic heart disease,2,Percent,2023,0.108131807,0.159090144,0.064543004
1,All Population,1,Deaths,164,Nepal,3,Both,15,50-54 years,493,Ischemic heart disease,2,Percent,2023,0.158070379,0.196755458,0.121521208
1,All Population,1,Deaths,164,Nepal,1,Male,15,50-54 years,493,Ischemic heart disease,3,Rate,2023,145.7137173,206.3534724,92.93754007
1,All Population,1,Deaths,164,Nepal,2,Female,15,50-54 years,493,Ischemic heart disease,3,Rate,2023,52.60688922,89.1554026,29.83616319
1,All Population,1,Deaths,164,Nepal,3,Both,15,50-54 years,493,Ischemic heart disease,3,Rate,2023,97.98730787,129.169332,70.15959907
1,All Population,1,Deaths,164,Nepal,1,Male,16,55-59 years,493,Ischemic heart disease,1,Number,2023,1088.479364,1543.954041,688.7777172
1,All Population,1,Deaths,164,Nepal,2,Female,16,55-59 years,493,Ischemic heart disease,1,Number,2023,531.2785387,861.0151135,317.1781404
1,All Population,1,Deaths,164,Nepal,3,Both,16,55-59 years,493,Ischemic heart disease,1,Number,2023,1619.757902,2151.743569,1149.200031
1,All Population,1,Deaths,164,Nepal,1,Male,16,55-59 years,493,Ischemic heart disease,2,Percent,2023,0.187101353,0.242855236,0.140754338
1,All Population,1,Deaths,164,Nepal,2,Female,16,55-59 years,493,Ischemic heart disease,2,Percent,2023,0.122467894,0.180030085,0.072921475
1,All Population,1,Deaths,164,Nepal,3,Both,16,55-59 years,493,Ischemic heart disease,2,Percent,2023,0.159578755,0.201981626,0.12212992
1,All Population,1,Deaths,164,Nepal,1,Male,16,55-59 years,493,Ischemic heart disease,3,Rate,2023,180.1262516,255.5001623,113.9819022
1,All Population,1,Deaths,164,Nepal,2,Female,16,55-59 years,493,Ischemic heart disease,3,Rate,2023,85.28768465,138.2212533,50.91752677
1,All Population,1,Deaths,164,Nepal,3,Both,16,55-59 years,493,Ischemic heart disease,3,Rate,2023,131.986785,175.3359038,93.64314089
1,All Population,1,Deaths,164,Nepal,1,Male,17,60-64 years,493,Ischemic heart disease,1,Number,2023,1468.83034,2097.648824,964.1571187
1,All Population,1,Deaths,164,Nepal,2,Female,17,60-64 years,493,Ischemic heart disease,1,Number,2023,827.9841996,1328.76781,520.5606779
1,All Population,1,Deaths,164,Nepal,3,Both,17,60-64 years,493,Ischemic heart disease,1,Number,2023,2296.814539,3026.459172,1644.573164
1,All Population,1,Deaths,164,Nepal,1,Male,17,60-64 years,493,Ischemic heart disease,2,Percent,2023,0.186680903,0.238528601,0.140534262
1,All Population,1,Deaths,164,Nepal,2,Female,17,60-64 years,493,Ischemic heart disease,2,Percent,2023,0.126985799,0.182862301,0.077464414
1,All Population,1,Deaths,164,Nepal,3,Both,17,60-64 years,493,Ischemic heart disease,2,Percent,2023,0.159626046,0.196360088,0.120191464
1,All Population,1,Deaths,164,Nepal,1,Male,17,60-64 years,493,Ischemic heart disease,3,Rate,2023,297.7167346,425.1717448,195.4246868
1,All Population,1,Deaths,164,Nepal,2,Female,17,60-64 years,493,Ischemic heart disease,3,Rate,2023,161.9190766,259.851404,101.7998946
1,All Population,1,Deaths,164,Nepal,3,Both,17,60-64 years,493,Ischemic heart disease,3,Rate,2023,228.6020289,301.223584,163.6844228
1,All Population,1,Deaths,164,Nepal,1,Male,18,65-69 years,493,Ischemic heart disease,1,Number,2023,1400.251123,2052.060728,878.920247
1,All Population,1,Deaths,164,Nepal,2,Female,18,65-69 years,493,Ischemic heart disease,1,Number,2023,940.1539357,1494.795967,508.1483114
1,All Population,1,Deaths,164,Nepal,3,Both,18,65-69 years,493,Ischemic heart disease,1,Number,2023,2340.405059,3136.444283,1574.24623
1,All Population,1,Deaths,164,Nepal,1,Male,18,65-69 years,493,Ischemic heart disease,2,Percent,2023,0.166446904,0.221362735,0.119312159
1,All Population,1,Deaths,164,Nepal,2,Female,18,65-69 years,493,Ischemic heart disease,2,Percent,2023,0.122725774,0.176452328,0.072635311
1,All Population,1,Deaths,164,Nepal,3,Both,18,65-69 years,493,Ischemic heart disease,2,Percent,2023,0.145599441,0.183135415,0.107702641
1,All Population,1,Deaths,164,Nepal,1,Male,18,65-69 years,493,Ischemic heart disease,3,Rate,2023,352.0285363,515.8959866,220.9639421
1,All Population,1,Deaths,164,Nepal,2,Female,18,65-69 years,493,Ischemic heart disease,3,Rate,2023,225.9975579,359.3243885,122.1505044
1,All Population,1,Deaths,164,Nepal,3,Both,18,65-69 years,493,Ischemic heart disease,3,Rate,2023,287.6009553,385.4223304,193.4514361
1,All Population,1,Deaths,164,Nepal,1,Male,26,70+ years,493,Ischemic heart disease,1,Number,2023,5644.093924,7918.212914,3887.293685
1,All Population,1,Deaths,164,Nepal,2,Female,26,70+ years,493,Ischemic heart disease,1,Number,2023,4362.675004,6889.075879,2313.730373
1,All Population,1,Deaths,164,Nepal,3,Both,26,70+ years,493,Ischemic heart disease,1,Number,2023,10006.76893,12831.36941,7208.150136
1,All Population,1,Deaths,164,Nepal,1,Male,26,70+ years,493,Ischemic heart disease,2,Percent,2023,0.146083546,0.198644956,0.102981613
1,All Population,1,Deaths,164,Nepal,2,Female,26,70+ years,493,Ischemic heart disease,2,Percent,2023,0.113131978,0.170024369,0.062762113
1,All Population,1,Deaths,164,Nepal,3,Both,26,70+ years,493,Ischemic heart disease,2,Percent,2023,0.129705826,0.166432672,0.093410865
1,All Population,1,Deaths,164,Nepal,1,Male,26,70+ years,493,Ischemic heart disease,3,Rate,2023,855.5580734,1200.279633,589.2541019
1,All Population,1,Deaths,164,Nepal,2,Female,26,70+ years,493,Ischemic heart disease,3,Rate,2023,614.7968254,970.822254,326.055479
1,All Population,1,Deaths,164,Nepal,3,Both,26,70+ years,493,Ischemic heart disease,3,Rate,2023,730.7892425,937.0683787,526.4075363
1,All Population,1,Deaths,164,Nepal,1,Male,9,20-24 years,494,Stroke,1,Number,2023,39.13931824,67.43671279,18.62787201
1,All Population,1,Deaths,164,Nepal,2,Female,9,20-24 years,494,Stroke,1,Number,2023,33.70099485,56.86610048,16.43110782
1,All Population,1,Deaths,164,Nepal,3,Both,9,20-24 years,494,Stroke,1,Number,2023,72.84031309,106.7179753,44.76971535
1,All Population,1,Deaths,164,Nepal,1,Male,9,20-24 years,494,Stroke,2,Percent,2023,0.017636996,0.029425104,0.009010605
1,All Population,1,Deaths,164,Nepal,2,Female,9,20-24 years,494,Stroke,2,Percent,2023,0.019652551,0.033647462,0.009700073
1,All Population,1,Deaths,164,Nepal,3,Both,9,20-24 years,494,Stroke,2,Percent,2023,0.018532454,0.02653941,0.011360832
1,All Population,1,Deaths,164,Nepal,1,Male,9,20-24 years,494,Stroke,3,Rate,2023,2.835259281,4.885127653,1.349406413
1,All Population,1,Deaths,164,Nepal,2,Female,9,20-24 years,494,Stroke,3,Rate,2023,2.236816254,3.774340148,1.090572228
1,All Population,1,Deaths,164,Nepal,3,Both,9,20-24 years,494,Stroke,3,Rate,2023,2.522958209,3.696373347,1.55068143
